hai,3
belas,2
welas,4
maaf,2
hello,2
promo,3
terimakasih,5
mohon,2
mengawal,2
banyaknya,3
hendaknya,1
silahkan,3
semboyan,2
ditunggu,2
akses,2
penerangan,2
dibantu,2
makasih,4
halo,1
thanks,3
pengembangan,3
tidak segan,2
detailnya,1
tak segan,2
kasih sayang,5
kekaguman,4
kehangatan,4
cinta kasih,5
tresna,2
filantropi,2
suasana hati,1
tuhan,3
merespon,3
suka cita,4
terpelihara,4
terawat,5
tersadar,3
kejutan,3
allah,5
berlabuh,3
terdaftar,1
negosiasi,2
revolusioner,3
follback,1
pengasih,4
uang rokok,2
angpau,4
upa,2
bingkisan,4
suvenir,4
para-para,2
termakan,1
kemasyhuran,4
reputasi,2
bergelora,2
antusias,2
ringan tangan,4
membara,2
menyala,2
berlangganan,2
jalan bebas hambatan,2
berpartisipasi,3
menguntiti,1
penghayatan,3
mitra,2
diterima,2
sohib,3
beriktikad,2
berkeyakinan,3
beriman,3
percaya,2
menghajatkan,1
senyum,2
haloo,3
menarik hati,3
bener,3
hellooo,2
marilah,1
terbaik,5
good,5
alhamdulillah,5
pemenangnya,4
hiii,1
menyuarakan,3
menaksir,3
menuturkan,3
memperkirakan,2
mengantisipasi,3
menafsirkan,2
mengartikan,1
membeli,2
membuat,1
tertawa kecil,4
minta,2
tersenyum,4
ok,4
ayo,4
mari,4
yuk,4
akas,2
terampil,4
jeraus,2
pesat,3
berkawal,4
gugah,2
pustaka,4
berguru,3
menuntut ilmu,4
melatih diri,4
menimba ilmu,4
mengaji,4
meneladan,4
mencari ilmu,4
luck,4
bersekolah,3
menggali ilmu,4
harmonisasiuniv,2
takut,1
sreg,2
penyatuan,3
wangi,4
pulas,4
jamil,2
bagusan,2
estetis,4
imut-imut,4
langkah baik,4
profit,4
waris,3
dominan,3
keras tulang,2
tangguh,5
kedot,2
keikutsertaan,3
kesertaan,2
dibalas,2
kerja sama,4
tatap,1
berpengaruh,3
besar lengan,3
partisipasi,3
bedegap,3
peran serta,3
masif,2
gratis,4
membantu,4
free,3
wkwkwk,3
sangsi,1
berprasangka,1
bermaslahat,2
warisan,3
bersetuju,3
kenan,2
(hujan) gerimis,1
support,4
sahabat,4
gerimis,1
hujan,1
handai,3
kece,5
thank,4
hujan ringan,2
sobat,4
panjang tungkai,2
trims,4
doa,4
teranyar,4
happy,5
ketemu,1
mudah-mudahan,1
modern,3
peranakan,2
pemudaan,2
masygul,3
gelebah,2
mending,2
regenerasi,4
simpel,3
mengenyam,1
merah telinga,1
bonafide,3
terbakar,1
bergairah,3
pelengkap,2
perempuan cantik,5
sewot,1
gusar,1
hiasan,3
kesuma,3
primadona,5
tulus ikhlas,5
senyuman,4
lugas,4
gemas,4
menyayang,4
menggemari,3
ketertarikan,4
cerita anak,2
seneng,5
omong kosong,1
keluasan,3
langganan,4
resap,3
kangen,3
syg,3
berteguh hati,4
berkuat,3
amin,3
bersyukur,5
jernih (suasana),1
selamat,5
suka-suka,3
gapaian,3
karena Allah,2
tertulang,2
capaian,4
sukarela,4
sarannya,1
mencintaimu,4
mendoa,4
berharap,4
harap,3
berdoa,4
bersembahyang,5
berselawat,3
berpasrah,3
memanjatkan doa,4
top,5
mood,2
berzikir,4
kenal,3
kebahagiaan,4
berusaha,3
jempolan,4
menarik,4
love,5
peduli,4
insyaallah,2
berkhasiat,4
menguntungkan,4
motivasi,3
berkat,1
berhikmah,2
berfaedah,4
mengagumkan,4
okay,4
melancarkan,3
mudah,4
tumbang,1
penyempurnaan,3
asasi,3
friends,3
tercemplung,1
memudahkan,3
murah,3
assalamualaikum,3
rekonsiliasi,4
memuluskan,3
rontok,1
islam,4
inovasi,4
berumah tangga,2
berbakat,4
pamrih,1
join,1
pancaroba,1
kunjungi,3
berdaya guna,4
modifikasi,2
mengirat,2
searah,1
khusyuk,3
laporkan,2
penghidupan,2
utopia,2
berkenan,2
special,4
insentif,3
setuju,4
berproses,1
kesabaran,5
mufakat,4
rawat,3
komisi,3
check,1
disarankan,1
luntur,1
berbagi,2
kabar,2
tiara,3
lancar,4
lanjutkan,1
baik-baik,3
pelancar,2
say,1
ajak,1
meminta,1
publikasi,2
benar-benar,2
rasio,1
baper,1
intensif,2
menyembul,1
hadir,2
muncul,1
menukar,1
ayunan,3
berhati-hati,3
kembang-kempis,3
hastag,1
diskaun,3
jumat,2
babe,3
merapal,1
bergetar,1
mengerubungi,1
bernyanyi,2
terperengah,1
irit,2
bergema,1
setir,1
penggunaan,1
selidik,2
penimbunan,1
muslim,3
merinai,1
memindahkan,1
swagriya,2
memperhitungkan,1
lelang,1
cuat,2
kenangan,3
kehebohan,1
maksimal,3
dipantau,2
smartphone,1
penabung,3
sharing,3
tampak,1
ngerasain,1
jagalah,3
penumpukan,1
lovers,4
gelegak,1
nyanyi,3
bahas,2
pengembangannya,3
tertinggi,3
lenggang,2
monggo,3
mengeroyok,1
ayun,1
aba,2
abi,2
queen,2
ekonomis,3
mengangsur,1
sebenernya,1
refresh,2
orang islam,2
nice,4
ayahanda,1
membahas,1
menorehkan,1
penambahan,2
kaitan,1
menyembur,1
gesek,1
geser,1
tetap hati,3
tercinta,4
signifikansi,2
sidang,1
penggentaran,1
definit,2
jali,2
kekerabatan,3
afiliasi,2
konkret,3
chat,3
alim,2
fanbase,3
reseptor,2
bernyali besar,3
sweet,3
percaya diri,4
transparansi,2
dear,2
cakep,5
nyali besar,3
kesatria,2
jentelmen,3
relevansi,2
faktual,3
favorite,4
bersemangat,4
bismillah,4
kestabilan,4
cintai,4
enjoy,3
baiknya,1
reply,2
berbobot,2
selayaknya,3
kebijakan,3
sepatutnya,2
sadar,2
berkarya,3
menegarkan,2
merata,1
antologi,1
pengalaman,2
rame,2
saran,2
adil,4
fulanah,1
coretan,2
ketawa,4
bertemu,2
persamaan,2
guruh,2
lumayan,1
mengembang,1
selfie,2
album,3
kiprah,3
dihati,3
verbal,1
suratan takdir,2
stabil,3
memuji-muji,4
lagak,2
terindah,5
aksi,2
sikap,2
terlewat,1
menegur,2
ngopi,3
solo,2
teguk,2
kalap,1
jatah,3
engah,1
untung,3
eaa,1
jujur,4
keras hati,1
koleksi,1
pertahanin,1
undang,2
berdendang,4
hoki,3
peruntungan,4
mantap,5
sugesti,2
tuah,1
patuh,4
keaktifan,2
melambungkan,2
pelajaran,2
usul,2
tenggang,1
sebanding,3
getol,2
gila-gilaan,2
melafalkan,2
terjaga,2
berserah,2
rohaniah,2
sepantasnya,2
ratu,2
mencium telapak kaki,1
daya upaya,3
setimpal,2
pasrah,3
buka,3
mahal,1
bertukar akal,1
kepuasan,3
mafhum,3
siuman,3
meluas,2
perkembangan,2
tekun,4
melek,2
lupain,1
musik,2
siapa,1
nikmati,3
dongeng,3
adek,1
streng,1
akidah,3
sponsor,2
keliatan,2
penunjang,3
kerasan,2
ketaatan,3
pendukung,4
telaten,4
malu,2
suporter,3
gempita,4
hingar,2
ikat,1
kontak,2
kenyamanan,4
kelahiran,3
diproses,1
penanganan,1
maslahat,3
ketetapan hati,3
solusi,3
pacarnya,2
homogen,2
gepok,2
sekolah,3
relasi,3
peristiwa,2
sastra,2
wajar,3
gegap,2
import,2
lukisan,2
cercah,2
lupakan,1
dikonfirmasi,3
perkasa,4
laba,4
esai,2
sumbu,2
iman,3
insiden,1
slow,1
dogmatis,2
penyokong,3
merilis,3
ekspres,3
hikmat,3
dahsyat,2
bersamamu,3
cute,5
keuntungan,4
baiklah,2
keteguhan hati,3
resolusi,3
memudar,2
kekuatan batin,3
menjadi-jadi,1
kumbang,1
alot,1
persahabatan,4
simple,3
selengkapnya,1
hiruk,1
okeey,2
deras,2
ceritanya,2
komunikasi,2
dicoba,2
dikirim,2
kekeliruan,1
mancing,2
demen,3
penyelesaian,2
tewas,1
proud,5
tergila-gila,3
voucher,3
ngaku,2
penanggulangan,2
anjir,1
keteguhan batin,3
perebutan,1
berkah,4
arak,2
kaya,2
ngalah,2
tulus hati,4
mimpian,2
team,1
silir-semilir,2
moga-moga,1
yaaaa,1
kado,2
terimaksih,4
berlimpah,1
mendarat,1
doain,2
baby,2
challenge,2
mulus,4
berdansa,3
prajurit,2
cintaku,4
welcome,4
mengenal,1
berjilbab,3
kerinduan,2
kalem,4
memantai,1
nungguin,1
game,2
leleh,1
ampun,1
amalan,4
tuntas,2
temennya,1
kukuh,2
rida,2
kepercayaan,3
masjid,3
mengucup,2
bantuin,3
ibadah,4
umum,1
pelangi,4
rejeki,4
tunai,3
membahagiakan,4
quran,3
produktif,2
alhamdulilah,3
rampung,3
tertata,3
solusinya,3
ikhlas,4
terbiasa,3
shiawase,2
kliyengan,1
pengaman,2
yank,2
aamiin,2
subur,2
gelak,2
betul,2
religi,1
memasuki,2
keprihatinan,2
nestapa,1
khawatir,1
masak,2
birthday,4
khayal,2
berparade,1
pantes,1
rapi,3
surau,2
dimiliki,1
siap,1
koordinasikan,1
kebanyakan,2
goreng,1
normal,1
tertarik,2
mengimbangi,1
bersahabat,2
sejati,3
undangan,1
smpai,1
mencinta,5
kuat,2
hati-hati,2
menghadiahi,4
pseudonim,2
mengingat-ingat,2
juta,2
ustazah,3
dicuekin,1
judul,2
kekayaan,2
modal,2
pelita,4
novel,2
cegak,1
sahabatnya,3
resmi,2
mudahan,1
sukacita,2
formal,2
liburan,3
pendek,1
ingat,2
prospek,3
gurih,1
matahari,2
visi,2
familiar,2
pantas,1
ganteng,4
jaga-jaga,1
menyesal,1
substansi,1
ganjaran balasan,1
jagoan,3
berirama,4
lihai,2
artis,2
portofolio,2
alaikum,2
teratur,4
aduh,1
bersesal,1
bonus,4
kekeluargaan,4
melengkapi,3
invitasi,2
upah,1
globe,1
menginsafi,3
banyak akal,3
mumpung,2
suara,2
besar hati,3
better,2
hemat,4
terlanjur,1
entitas,1
tajam mata,2
mendalam,3
insaf,2
pertiwi,3
simpatik,2
fantasy,2
ajakan,1
ramah,5
silaturahim,4
kebaikan,4
menyempurnakan,3
majubersama,3
dialog,1
menyenangkan,4
cocok,4
trimakasih,4
pahala,2
ringan kepala,2
mksh,2
kerja keras,3
natural,1
bersimpati,4
tulus,4
berpendidikan,3
syukuri,3
bermutu,3
luar biasa,4
peka,2
berbudi pekerti yang baik,3
bermanfaat,5
bijaksana,1
berharga,3
congrats,3
kapabilitas,3
becus,1
gws,2
memfasilitasi,2
mempersiapkan,1
terpesona,4
disayang,3
mampu,2
upaya,1
bernilai,2
usaha,1
harmonis,3
cerdik,2
takjub,4
persiapan,2
cendekia,3
permata,3
natal,1
terpukau,2
naik ke pelaminan,3
gembira,5
pelajar,1
bertanya,2
meminati,3
ngurusin,2
terkesima,4
mencurigai,1
show,2
inteligen,1
rajin,4
hijau,3
tajam otak,4
empuk,3
berjaga-jaga,1
personalitas,1
diam,1
perataan,2
persediaan,3
kesediaan,1
cium,3
qadim,3
fine,3
terbuka,3
alamiah,2
pemenang,3
menyukai,4
terselenggaranya,3
dengar,2
cintamu,3
berpengetahuan,4
tablig,1
bersiap,1
koordinator,2
sumringah,4
kebolehan,2
berkeluarga,2
santai,2
mencintai,3
kepandaian,4
riang,3
senang,5
menyediakan,2
diamond,3
cool,2
kerjasama,3
perlu,2
sanggup,2
baginda,2
terang akal,3
menyeni,1
smga,1
bersedia,1
teduh,2
menghidangkan,2
cekatan,2
perak,1
ratna,2
menaruh hati,3
gombal,2
cantrik,3
berimbuh,1
genius,3
tangkas,2
naikkan,1
taman,1
menyayangi,4
bersemi,3
music,1
keseruan,3
antipati,2
merasuk,2
manfaatnya,3
fitrah,3
memperkuat,3
seindah,3
kecantikan,2
mata pencaharian,2
terkini,3
informasi,2
selenggara,3
koordinasi,1
menang,4
bunga,3
jernih suasana,1
lam,3
bawa,1
benar,2
tegar,2
suasana hati,1
dukung,4
teladan,4
patut,2
sabar,5
teguh hati,3
sempurna,3
tanggap,3
rindu,2
sungguh,4
cari ilmu,4
suka,3
amal,4
ganjar balas,1
puji,4
mimpi,2
hadiah,4
baik,3
cakap,2
panjat doa,4
imbal,1
mukim,2
kenang,3
anugerah,3
meni,4
mikat,2
rengkuh,1
jenak,1
mulai,1
gores,1
terima,2
sila,1
silah,3
poin,2
cepat,3
daya guna,4
mutu,3
bijak,3
faedah,4
yakin,3
uji,1
aktif,2
lucu,3
kasih,2
iktikad,2
budi pekerti yang baik,3
hikmah,2
bakat,4
taraf,3
jalan bebas hambat,2
cantik,2
gairah,3
jago,3
ramai,3
semangat,4
fasilitas,2
puas,3
nyaman,4
pandai,4
indah,3
bahagia,4
memperindah,3
stabilitas,4
kesukacitaan,3
perpaduan,4
nyata,4
terbalik akal,3
jernih,4
unggulan,5
kebutuhan,4
tegap,3
menyeberangi,3
wekel,4
tepercaya,3
cantum,4
berharta,4
sakelek,4
manja,5
memperelok,3
fit,4
mengizinkan,3
mempersolek,3
mengakar,5
terdahulu,4
berkegiatan,4
menghikayatkan,3
perserikatan,3
penghuni,3
cendera,4
ugahari,3
sohor,4
besar akal,4
sepatu,3
perangsang,3
kawakan,5
azamat,4
sekar,5
menggemparkan,4
angan,3
menurut,4
sekah,3
meramalkan,3
sekam,3
bertundangan,3
bausuku,3
terperinci,3
bergantung,4
berkesesuaian,3
taruhan,3
jala,3
resam,3
Ahad,3
bermartabat,4
andur,3
cerminan,3
menghukum,4
umur,4
duga,3
menokok,3
lurus,4
juak-juak,5
pemaafan,5
fantasi,3
andil,4
berguna,5
bertakwa,4
mengenang,3
kekuatan,3
kemahiran,4
martabat,5
berakidah,4
kepentingan,5
terbangun,3
jaya,4
impulsif,3
kecerdikan,4
menebarkan,3
mengesankan,4
beristirahat,3
kaisar,4
pencatat,3
kegirangan,3
kepintaran,4
memesonakan,5
keberuntungan,4
meriah,3
pemufakatan,4
estetik,4
runtut,3
mendidik,3
kejayaan,4
kenikmatan,4
talenta,4
lebih-lebih,4
lestari,4
kontributor,3
minat,4
manjur,4
pengharmonisan,3
Yang Dipertuan,4
bapang,3
santer,4
kelepasan,3
kohesi,4
seraya,4
jebakan,3
menjelang,3
konsultasi,3
praktis,4
berpakaian,4
berupaya,3
mengumpulkan,3
terima kasih,5
berakal,4
mengasihani,4
intelektual,3
pengetahuan,4
kajian,4
bersenandung,4
berhasrat,3
berpatroli,4
membaca,4
kebajikan,4
tuntun,3
bersender,4
mematuhi,4
beraturan,4
kemantapan,4
pendidik,3
disiplin,3
sosial,4
berstatus,4
terjamin,5
menakjubkan,3
melintas (rimba),3
tanda jasa,4
bersinar,4
atraktif,4
riil,4
kreativitas,4
kegirangan keceriaan,4
termulia,3
sportif,3
menolong,4
terjadinya,3
guntang-guntang,3
damar,4
momentum,3
segar,4
memburu,3
titip api,3
menyegarkan,3
dodor,3
klasik,3
purna,3
harga diri,3
menerima,3
kemufakatan,3
ketajaman,3
menggegerkan,4
mengecilkan,4
penghimpunan,3
mengalami,3
mengumaikan,3
serapah,4
federasi,3
lunak,5
sudah,3
debuk,3
pemajangan,4
ilusi,3
penyerobotan,3
rekan,4
fatanah,3
kaki tangan,4
kelih,4
gerakan,4
akuan,3
pelayanan,3
tersem-bunyi,5
jelang,3
rumput,3
pinggul,4
simpleks,3
nuri,3
pembiasaan,3
terutama,4
spesialisasi,3
kalis,4
kemaslahatan,4
seremeh,3
pendaftaran,3
kesemarakan,4
berteduh,3
fadil,3
punia,4
berkecambah,3
tenaga,3
yg dipertuan,4
dambaan,3
romantis,4
interpretasi,3
sambung tangan,4
pantat,3
mencontohkan,4
berseni,4
mendeteksi,3
kesetiaan,3
terkemuka,5
kegagahan,4
suasana,4
perhatian,4
enak,5
kehormatan,5
penyerasian,3
bertransaksi,3
kreatif,4
autentik,3
berderajat,4
sukses,3
elegan,4
penolong,4
antusiasme,3
amanah,5
energi,3
menggemburkan melambuk,3
anggapan,3
positif,4
mesra,4
tajam pikiran,4
kredibel,3
gerak hati,4
keriaan,3
sains,3
keseimbangan,4
berhasil,3
afirmasi,3
kerukunan,3
keterbukaan,5
kasual,3
teja,4
berlagak,4
bersayap,4
akomodasi,3
terbayang-bayang,3
bertambatan,3
keenakan,4
asuh,3
mempercantik,3
prasarana,3
bisnis,3
keputusan,4
sinkronisasi,3
mencari jalan,3
bermacam-macam,3
kemurahan,4
prayojana,3
kedalaman,3
maskapai,3
selamatan,4
andal,5
konsensus,3
ulasan,3
berilmu,4
spesifikasi,3
meruncing,4
ceri,4
ria,4
pertolongan,4
liputan,3
mendandankan,3
penegasan,3
sepele,4
bersangga,4
peresapan,3
selesa,3
struktur,3
terpuji,4
ricuh,3
ajudan,4
wagu,4
mengononkan,3
perbaikan,3
tabah,5
gemi,3
tenaga kerja,3
pendahuluan,3
menghebohkan,4
ranum,5
lembek,5
kejuruan,3
lektur,4
berbetulan,3
sukar,4
pilihan,5
semu,3
rezeki,3
baca,3
trendi,3
kegunaan,4
energik,5
cemerlang,4
gambir,3
kepiawaian,4
linu,4
tercapai,3
tercermin,3
kreasi,3
kapasitas,3
akhlak,4
menuntun,3
efektif,5
tenggang rasa,5
legawa,4
sambungan tangan,4
jalan tengah,3
berwibawa,3
orientasi,3
daulat,4
alih generasi,4
kompetensi,3
sentosa,5
bakti,4
merencanakan,3
berpedoman,4
berdaya,3
puja,4
superior,4
tenang,5
santun,4
dukungan,4
berpegang,4
tata tertib,3
tertib,4
serbasama,3
ceria,4
transaksi,4
berpelajaran,4
penerang,4
impian,3
teratas,3
pukauan,4
sehat,4
kelar,3
berkepercayaan,4
gemirang,4
dengar pendapat,3
perembukan,4
harmonisasi,3
objektif,4
mapan,3
hasil,3
tabah hati,5
realistis,4
abadi,4
asri,4
seru,4
halus,2
rawat,5
layan,3
bangun,2
aman ,3
semangat ,5
nyaman,5
terjangkau ,4
optimal,3
canggih,4
fleksibel,3
manfaat,2
efektifitas,3
tepat waktu,4
integrasi,3
ramah lingkungan,3
strategis,2
bangsa,4
prestasi,5
serasi,2
negara maju,3
bagus,5
langkah,2
upgrade,
menyakinkan,3
terukur,2
prioritas,4
terstruktur,2
kecepatan,3
tepat  ,3
bangga,4
apik,5
dihargai,2